/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-2139-both_sexes-irnt.tsv.EUR_ONLY.gz age_at_first_intercourse hg19 370065 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/icd10-N81-both_sexes.tsv.EUR_ONLY.gz female_genital_prolapse hg19 13114/407417 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-2149-both_sexes.tsv.EUR_ONLY.gz number_of_sexual_partners hg19 345504 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-317-both_sexes.tsv.EUR_ONLY.gz alcohol_related_disorders hg19 16070/392046 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-300-both_sexes.tsv.EUR_ONLY.gz anxiety_disorders hg19 10449/369930 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-20460-both_sexes.tsv.EUR_ONLY.gz belief_in_meaningful_life hg19 133194 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-1180-both_sexes.tsv.EUR_ONLY.gz chronotype hg19 375390 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-4598-both_sexes-4598.tsv.EUR_ONLY.gz depressed_for_week hg19 72832/62800 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-20502-both_sexes-20502.tsv.EUR_ONLY.gz extreme_irritability hg19 34439/97707 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-20414-both_sexes.tsv.EUR_ONLY.gz frequency_of_alcohol hg19 136187 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-20409-both_sexes.tsv.EUR_ONLY.gz guilt_for_drinking hg19 75091 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-2644-both_sexes-2644.tsv.EUR_ONLY.gz light_smoker hg19 51160/60829 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-20548-both_sexes-1.tsv.EUR_ONLY.gz mania_irritiability hg19 6333/125813 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-20127-both_sexes-irnt.tsv.EUR_ONLY.gz neuroticism_score hg19 341239 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-20117-both_sexes-1.tsv.EUR_ONLY.gz previous_alcohol_drinker hg19 14616/405320 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-2040-both_sexes-2040.tsv.EUR_ONLY.gz risk_taking hg19 104809/301022 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-1160-both_sexes.tsv.EUR_ONLY.gz sleep_duration hg19 418009 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-20116-both_sexes-0.tsv.EUR_ONLY.gz smoking_status hg19 227144/191673 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-1210-both_sexes-1210.tsv.EUR_ONLY.gz snoring hg19 245268/146263 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-5116-both_sexes-irnt.tsv.EUR_ONLY.gz _3mm_cylindrical_power_R hg19 85881 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-5104-both_sexes-irnt.tsv.EUR_ONLY.gz _3mm_strong_meridian_angle_L hg19 85874 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-5110-both_sexes-irnt.tsv.EUR_ONLY.gz _6mm_asymmetry_angle_L hg19 46255 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-5157-both_sexes-irnt.tsv.EUR_ONLY.gz _6mm_asymmetry_index_L hg19 46255 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-5134-both_sexes-irnt.tsv.EUR_ONLY.gz _6mm_strong_meridian_L hg19 74603 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-366-both_sexes.tsv.EUR_ONLY.gz cateract hg19 27820/392711 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-5257-both_sexes-irnt.tsv.EUR_ONLY.gz corneal_resistance_factor_R hg19 87199 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-365-both_sexes.tsv.EUR_ONLY.gz glaucoma hg19 6199/404535 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-5262-both_sexes-irnt.tsv.EUR_ONLY.gz intra_ocular_pressure hg19 87054 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-6148-both_sexes-100.tsv.EUR_ONLY.gz no_major_eye_problems hg19 105233/30130 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-361-both_sexes.tsv.EUR_ONLY.gz retinal_detachment_defects hg19 3789/404535 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-5085-both_sexes-irnt.tsv.EUR_ONLY.gz spherical_power_left hg19 88456 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-1200-both_sexes.tsv.EUR_ONLY.gz difficulty_sleeping hg19 420013 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-6159-both_sexes-1.tsv.EUR_ONLY.gz headache_pain hg19 84036/335552 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-3799-both_sexes-3799.tsv.EUR_ONLY.gz headaches_extended hg19 37549/44706 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/icd10-G56-both_sexes.tsv.EUR_ONLY.gz mononeuropathies_upper_limb hg19 12232/408299 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-MCP-both_sexes-irnt.tsv.EUR_ONLY.gz multisite_chronic_pain hg19 412985 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-174-both_sexes.tsv.EUR_ONLY.gz breast_cancer hg19 13491/398795 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/icd10-D12-both_sexes.tsv.EUR_ONLY.gz colon_rectum_anus_neoplasm_benign hg19 16552/403979 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-22677-both_sexes-irnt.tsv.EUR_ONLY.gz mean_carotid_IMT hg19 22559 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/icd10-C34-both_sexes.tsv.EUR_ONLY.gz neoplasm_bronchus_lung_malignant hg19 3048/417483 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/icd10-M75-both_sexes.tsv.EUR_ONLY.gz shoulder_lesions hg19 10863/409668 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/icd10-C44-both_sexes.tsv.EUR_ONLY.gz skin_neoplasm_malignant_other hg19 14388/406143 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-2473-both_sexes-2473.tsv.EUR_ONLY.gz other_serious_medical_condition hg19 84859/327885 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-20022-both_sexes-irnt.tsv.EUR_ONLY.gz birth_weight hg19 239716 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-1687-both_sexes.tsv.EUR_ONLY.gz body_size_age_10_comparative hg19 413370 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-LDLC-both_sexes-medadj_irnt.tsv.EUR_ONLY.gz direct_LDL hg19 398402 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-23101-both_sexes-irnt.tsv.EUR_ONLY.gz whole_body_fat_free_mass hg19 413158 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-23100-both_sexes-irnt.tsv.EUR_ONLY.gz whole_body_fat_mass hg19 412524 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-23106-both_sexes-irnt.tsv.EUR_ONLY.gz whole_body_impedance hg19 413153 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-whr-both_sexes-irnt.tsv.EUR_ONLY.gz whr hg19 420531 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30150-both_sexes-irnt.tsv.EUR_ONLY.gz eosinophil_count hg19 407265 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30120-both_sexes-irnt.tsv.EUR_ONLY.gz lymphocyte_count hg19 407265 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30180-both_sexes-irnt.tsv.EUR_ONLY.gz lymphocyte_percent hg19 407282 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30060-both_sexes-irnt.tsv.EUR_ONLY.gz mean_corpuscular_hemoglobin_conc hg19 408000 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30040-both_sexes-irnt.tsv.EUR_ONLY.gz mean_corpuscular_volume hg19 407993 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30100-both_sexes-irnt.tsv.EUR_ONLY.gz mean_platelet_volume hg19 407987 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30130-both_sexes-irnt.tsv.EUR_ONLY.gz monocyte_count hg19 407265 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30190-both_sexes-irnt.tsv.EUR_ONLY.gz monocyte_percent hg19 407270 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30080-both_sexes-irnt.tsv.EUR_ONLY.gz platelet_count hg19 407992 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30110-both_sexes-irnt.tsv.EUR_ONLY.gz platelet_distribution_width hg19 407987 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30010-both_sexes-irnt.tsv.EUR_ONLY.gz rbc_count hg19 407995 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30070-both_sexes-irnt.tsv.EUR_ONLY.gz rbc_distribution_width hg19 407993 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30300-both_sexes-irnt.tsv.EUR_ONLY.gz reticulocyte_count_high_light_scatter hg19 401345 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30000-both_sexes-irnt.tsv.EUR_ONLY.gz wbc_count hg19 407990 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-550-both_sexes.tsv.EUR_ONLY.gz abdominal_hernia hg19 56668/363863 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-574.1-both_sexes.tsv.EUR_ONLY.gz cholelithiasis hg19 17278/399542 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-562-both_sexes.tsv.EUR_ONLY.gz diverticulosis_diverticulitis hg19 35659/330270 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-550.1-both_sexes.tsv.EUR_ONLY.gz inguinal_hernia hg19 18559/363863 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-550.4-both_sexes.tsv.EUR_ONLY.gz umbilical_hernia hg19 4541/363863 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-20002-both_sexes-1226.tsv.EUR_ONLY.gz hypothyroidism hg19 20563/399910 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/icd10-N20-both_sexes.tsv.EUR_ONLY.gz kidney_uretur_calculus hg19 5530/415001 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-250.2-both_sexes.tsv.EUR_ONLY.gz type_2_diabetes hg19 22768/396181 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-2257-both_sexes-2257.tsv.EUR_ONLY.gz hearing_difficulty hg19 156336/255839 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-1747-both_sexes-1.tsv.EUR_ONLY.gz blonde_hair hg19 47976/371493 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-20002-both_sexes-1452.tsv.EUR_ONLY.gz eczema_dermatitis hg19 10815/409658 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-1717-both_sexes.tsv.EUR_ONLY.gz skin_color hg19 415018 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-20002-both_sexes-1466.tsv.EUR_ONLY.gz gout_SR hg19 5989/414484 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-20016-both_sexes-irnt.tsv.EUR_ONLY.gz fluid_intelligence_score hg19 135088 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-4282-both_sexes.tsv.EUR_ONLY.gz max_digits_remembered hg19 43741 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-1220-both_sexes.tsv.EUR_ONLY.gz narcolepsy hg19 418874 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-400-both_sexes-irnt.tsv.EUR_ONLY.gz pairs_matching hg19 413099 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-404-both_sexes-irnt.tsv.EUR_ONLY.gz responsiveness_button_press hg19 417435 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/icd10-I48-both_sexes.tsv.EUR_ONLY.gz atrial_fibrillation hg19 19218/401313 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-411.4-both_sexes.tsv.EUR_ONLY.gz coronary_artherosclerosis hg19 23888/382052 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-DBP-both_sexes-combined_medadj_irnt.tsv.EUR_ONLY.gz DBP hg19 417003 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-455-both_sexes.tsv.EUR_ONLY.gz hemorrhoids hg19 26726/376206 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-6033-both_sexes-irnt.tsv.EUR_ONLY.gz maximum_heart_rate hg19 61200 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-PP-both_sexes-combined_medadj_irnt.tsv.EUR_ONLY.gz pulse_pressure hg19 417001 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-102-both_sexes-irnt.tsv.EUR_ONLY.gz pulse_rate hg19 396667 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-4195-both_sexes-irnt.tsv.EUR_ONLY.gz pulse_wave_reflection_index hg19 136938 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-454.1-both_sexes.tsv.EUR_ONLY.gz varicose_veins_lower_extremities hg19 12881/376206 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-6149-both_sexes-3.tsv.EUR_ONLY.gz bleeding_gums hg19 54141/364837 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-2463-both_sexes-2463.tsv.EUR_ONLY.gz broken_or_fractured_bones hg19 40420/377841 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-6149-both_sexes-6.tsv.EUR_ONLY.gz dentures hg19 71479/347499 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-46-both_sexes-irnt.tsv.EUR_ONLY.gz hand_grip_strength_L hg19 418776 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-6149-both_sexes-4.tsv.EUR_ONLY.gz loose_teeth hg19 16744/402234 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/categorical-6149-both_sexes-1.tsv.EUR_ONLY.gz mouth_ulcers hg19 43038/375940 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30620-both_sexes-irnt.tsv.EUR_ONLY.gz alanine_aminotransferase hg19 400822 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30600-both_sexes-irnt.tsv.EUR_ONLY.gz albumin hg19 367192 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30610-both_sexes-irnt.tsv.EUR_ONLY.gz alkaline_phosphatase hg19 400988 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30650-both_sexes-irnt.tsv.EUR_ONLY.gz aspartate_aminotransferase hg19 399482 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30710-both_sexes-irnt.tsv.EUR_ONLY.gz c_reactive_protein hg19 400094 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30680-both_sexes-irnt.tsv.EUR_ONLY.gz calcium hg19 367050 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30700-both_sexes-irnt.tsv.EUR_ONLY.gz creatinine hg19 400761 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30720-both_sexes-irnt.tsv.EUR_ONLY.gz cystatin_c hg19 400940 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30730-both_sexes-irnt.tsv.EUR_ONLY.gz gamma_glutamyltransferase hg19 400751 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30740-both_sexes-irnt.tsv.EUR_ONLY.gz glucose hg19 366759 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30750-both_sexes-irnt.tsv.EUR_ONLY.gz glycated_haemoglobin_hba1c hg19 400825 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30760-both_sexes-irnt.tsv.EUR_ONLY.gz hdl_cholesterol hg19 367021 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30770-both_sexes-irnt.tsv.EUR_ONLY.gz igf1 hg19 398797 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30810-both_sexes-irnt.tsv.EUR_ONLY.gz phosphate hg19 366484 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30830-both_sexes-irnt.tsv.EUR_ONLY.gz SHBG hg19 363650 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-30530-both_sexes-irnt.tsv.EUR_ONLY.gz sodium_in_urine hg19 407610 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30850-both_sexes-irnt.tsv.EUR_ONLY.gz testosterone hg19 363203 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30840-both_sexes-irnt.tsv.EUR_ONLY.gz total_bilirubin hg19 399286 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30870-both_sexes-irnt.tsv.EUR_ONLY.gz triglycerides hg19 400639 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30670-both_sexes-irnt.tsv.EUR_ONLY.gz urea hg19 400687 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/biomarkers-30890-both_sexes-irnt.tsv.EUR_ONLY.gz vitamin_d hg19 383324 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-960.2-both_sexes.tsv.EUR_ONLY.gz allgery_to_penicilin hg19 20021/383239 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-728.71-both_sexes.tsv.EUR_ONLY.gz dupuytrens_disease hg19 4233/386922 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/phecode-735.3-both_sexes.tsv.EUR_ONLY.gz hallux_valgus hg19 7656/403527 PanUKBB
/data/abattle4/lab_data/GWAS_summary_statistics/PanUKBB/phenotype_flat_files/EUR_only/continuous-NAP-both_sexes-irnt.tsv.EUR_ONLY.gz non-albumin_protein hg19 368642 PanUKBB
