phecode-455-both_sexes.tsv.EUR_ONLY.hemorrhoids.sumstats.gz 0
continuous-6033-both_sexes-irnt.tsv.EUR_ONLY.maximum_heart_rate.sumstats.gz 0
continuous-PP-both_sexes-combined_medadj_irnt.tsv.EUR_ONLY.pulse_pressure.sumstats.gz 0
continuous-102-both_sexes-irnt.tsv.EUR_ONLY.pulse_rate.sumstats.gz 0
continuous-4195-both_sexes-irnt.tsv.EUR_ONLY.pulse_wave_reflection_index.sumstats.gz 0
phecode-454.1-both_sexes.tsv.EUR_ONLY.varicose_veins_lower_extremities.sumstats.gz 0
categorical-6149-both_sexes-3.tsv.EUR_ONLY.bleeding_gums.sumstats.gz 0
categorical-2463-both_sexes-2463.tsv.EUR_ONLY.broken_or_fractured_bones.sumstats.gz 0
categorical-6149-both_sexes-6.tsv.EUR_ONLY.dentures.sumstats.gz 0
continuous-46-both_sexes-irnt.tsv.EUR_ONLY.hand_grip_strength_L.sumstats.gz 0
categorical-6149-both_sexes-4.tsv.EUR_ONLY.loose_teeth.sumstats.gz 0
categorical-6149-both_sexes-1.tsv.EUR_ONLY.mouth_ulcers.sumstats.gz 0
biomarkers-30620-both_sexes-irnt.tsv.EUR_ONLY.alanine_aminotransferase.sumstats.gz 0
biomarkers-30600-both_sexes-irnt.tsv.EUR_ONLY.albumin.sumstats.gz 0
biomarkers-30610-both_sexes-irnt.tsv.EUR_ONLY.alkaline_phosphatase.sumstats.gz 0
biomarkers-30650-both_sexes-irnt.tsv.EUR_ONLY.aspartate_aminotransferase.sumstats.gz 0
biomarkers-30710-both_sexes-irnt.tsv.EUR_ONLY.c_reactive_protein.sumstats.gz 0
biomarkers-30680-both_sexes-irnt.tsv.EUR_ONLY.calcium.sumstats.gz 0
biomarkers-30700-both_sexes-irnt.tsv.EUR_ONLY.creatinine.sumstats.gz 0
biomarkers-30720-both_sexes-irnt.tsv.EUR_ONLY.cystatin_c.sumstats.gz 0
biomarkers-30730-both_sexes-irnt.tsv.EUR_ONLY.gamma_glutamyltransferase.sumstats.gz 0
biomarkers-30740-both_sexes-irnt.tsv.EUR_ONLY.glucose.sumstats.gz 0
biomarkers-30750-both_sexes-irnt.tsv.EUR_ONLY.glycated_haemoglobin_hba1c.sumstats.gz 0
biomarkers-30760-both_sexes-irnt.tsv.EUR_ONLY.hdl_cholesterol.sumstats.gz 0
biomarkers-30770-both_sexes-irnt.tsv.EUR_ONLY.igf1.sumstats.gz 0
biomarkers-30810-both_sexes-irnt.tsv.EUR_ONLY.phosphate.sumstats.gz 0
biomarkers-30830-both_sexes-irnt.tsv.EUR_ONLY.SHBG.sumstats.gz 0
continuous-30530-both_sexes-irnt.tsv.EUR_ONLY.sodium_in_urine.sumstats.gz 0
biomarkers-30850-both_sexes-irnt.tsv.EUR_ONLY.testosterone.sumstats.gz 0
biomarkers-30840-both_sexes-irnt.tsv.EUR_ONLY.total_bilirubin.sumstats.gz 0
biomarkers-30870-both_sexes-irnt.tsv.EUR_ONLY.triglycerides.sumstats.gz 0
biomarkers-30670-both_sexes-irnt.tsv.EUR_ONLY.urea.sumstats.gz 0
biomarkers-30890-both_sexes-irnt.tsv.EUR_ONLY.vitamin_d.sumstats.gz 0
phecode-960.2-both_sexes.tsv.EUR_ONLY.allgery_to_penicilin.sumstats.gz 0
phecode-728.71-both_sexes.tsv.EUR_ONLY.dupuytrens_disease.sumstats.gz 0
phecode-735.3-both_sexes.tsv.EUR_ONLY.hallux_valgus.sumstats.gz 0
continuous-NAP-both_sexes-irnt.tsv.EUR_ONLY.non-albumin_protein.sumstats.gz 0
phecode-788-both_sexes.tsv.EUR_ONLY.syncope_and_collapse.sumstats.gz 0
